costo,qos,instancia,metodo,interacion
1.6805379710185822,856653.4832690337,CH1,AE,9
0.930567319016481,1232226.2699200076,CH1,AE,9
2.4548636579968646,639728.0140030083,CH1,AE,9
3.2636671687640475,576614.6428370137,CH1,AE,9
2.8568384461900993,596014.3343220078,CH1,AE,9
3.1604381671645445,581733.9643160157,CH1,AE,9
1.8396073436268137,791529.0159790275,CH1,AE,9
2.399242404121993,651820.5945120071,CH1,AE,9
2.124400322445664,700164.1790230197,CH1,AE,9
1.7356960334708933,828021.0141600453,CH1,AE,9
2.9323685169325118,588132.9085030056,CH1,AE,9
2.208992439044214,690746.9586280285,CH1,AE,9
1.063421542255903,1211536.8622760063,CH1,AE,9
2.5526562680744007,622641.5608710136,CH1,AE,9
3.150557851950252,586036.1522620155,CH1,AE,9
2.1125342953224013,718821.1127230268,CH1,AE,9
3.112011557157647,587499.4486260159,CH1,AE,9
1.6561863319208974,873638.4390970282,CH1,AE,9
1.2582473256325977,1107361.2165210233,CH1,AE,9
2.773621217379259,607898.1726830179,CH1,AE,9
2.901516119071886,593141.0701930079,CH1,AE,9
2.7672690173160355,608551.0951950069,CH1,AE,9
2.610899309488606,608650.1324580114,CH1,AE,9
2.1434248958051536,694137.0623860218,CH1,AE,9
1.3551537750663476,1022867.851552018,CH1,AE,9
1.6066962650248766,901092.0437510355,CH1,AE,9
1.3121547665726885,1106093.450930025,CH1,AE,9
1.9441305461004064,776016.4177260341,CH1,AE,9
2.5310647616777704,637545.4665990202,CH1,AE,9
2.3477209485740067,656516.6850930193,CH1,AE,9
2.2303565620997667,664049.9050480289,CH1,AE,9
1.9435869570080553,783989.4011310368,CH1,AE,9
3.1995590660977626,580519.97572301,CH1,AE,9
1.9504871347872466,723403.9031340225,CH1,AE,9
1.6512746733676247,882481.8868570314,CH1,AE,9
1.7896026819208863,794903.4165200163,CH1,AE,9
2.8343515682733313,599995.3395480113,CH1,AE,9
1.0400923157978306,1205683.969540005,CH1,AE,10
1.051217320506597,1171618.4590000124,CH1,AE,10
1.1032423249769456,1158553.5634300134,CH1,AE,10
0.930567319016481,1232226.2699200076,CH1,AE,10
3.8162173278709686,542339.7164420142,CH1,AE,10
0.930567319016481,1232226.2699200076,CH1,AE,10
0.930567319016481,1232226.2699200076,CH1,AE,10
0.930567319016481,1232226.2699200076,CH1,AE,10
0.930567319016481,1232226.2699200076,CH1,AE,10
1.641543757166885,894415.870679045,CH1,AE,10
0.930567319016481,1232226.2699200076,CH1,AE,10
0.930567319016481,1232226.2699200076,CH1,AE,10
0.930567319016481,1232226.2699200076,CH1,AE,10
1.4673982851743936,918345.2702030389,CH1,AE,10
0.930567319016481,1232226.2699200076,CH1,AE,10
0.930567319016481,1232226.2699200076,CH1,AE,10
0.930567319016481,1232226.2699200076,CH1,AE,10
0.930567319016481,1232226.2699200076,CH1,AE,10
0.930567319016481,1232226.2699200076,CH1,AE,10
0.930567319016481,1232226.2699200076,CH1,AE,10
0.930567319016481,1232226.2699200076,CH1,AE,10
4.129988275951603,486038.61987100716,CH1,AE,10
2.8791663730074237,577372.325875013,CH1,AE,10
3.4026399980912476,561747.4483860111,CH1,AE,10
2.009801608796481,748878.8305230291,CH1,AE,10
1.7665870353782482,805209.5073030337,CH1,AE,10
2.2527450589702376,671511.3697370205,CH1,AE,10
2.520780190266967,616241.2839260168,CH1,AE,10
2.0682159911267513,733733.6528020272,CH1,AE,10
3.064610644543622,574514.4425270107,CH1,AE,10
1.6794597826659416,863686.5897520476,CH1,AE,10
1.394422334245474,997557.2535590457,CH1,AE,10
2.761567726729565,595405.5352060079,CH1,AE,10
2.0741453135693413,719273.6551290235,CH1,AE,10
1.4258089781061951,997549.6583740372,CH1,AE,10
2.002035503312569,752028.2737830345,CH1,AE,10
2.7013975312081113,612056.2309890034,CH1,AE,10
2.38945939889868,643118.1931590206,CH1,AE,10
1.5981197949147097,904302.7712760406,CH1,AE,10
1.6298758852587518,895044.224896041,CH1,AE,10
1.6607473341560626,886377.0934530373,CH1,AE,10
2.1890854836792264,686297.8412550264,CH1,AE,10
1.715251734365253,827308.4691310229,CH1,AE,10
2.0180146562340564,746448.6364230363,CH1,AE,10
2.140815238506159,713019.2908260054,CH1,AE,10
2.358736138560982,660919.3478820161,CH1,AE,10
1.435012323933867,986007.3343210381,CH1,AE,10
2.284872242203255,668006.2759430225,CH1,AE,10
1.2807373168707146,1025342.9116940331,CH1,AE,10
1.8864227834706124,793067.5601410256,CH1,AE,10
1.967606761388996,754626.2677210355,CH1,AE,10
2.5956953740292366,615664.5571070245,CH1,AE,10
1.900667155488141,773217.4387920323,CH1,AE,10
3.220857296728158,569596.9909970054,CH1,AE,10
1.9276287309970124,757930.66343101,CH1,AE,10
1.8047808865104455,799152.8400310363,CH1,AE,10
2.182099964876444,709899.6296240058,CH1,AE,10
3.4411441622092522,552480.6761300098,CH1,AE,11
0.930567319016481,1232226.2699200076,CH1,AE,11
0.930567319016481,1232226.2699200076,CH1,AE,11
1.0859673216390857,1210193.4210200103,CH1,AE,11
0.930567319016481,1232226.2699200076,CH1,AE,11
0.930567319016481,1232226.2699200076,CH1,AE,11
1.0248340996134524,1222824.9084700197,CH1,AE,11
3.816086455833172,500289.0193760061,CH1,AE,11
3.584396280014543,513840.9279130135,CH1,AE,11
1.2130923292088753,1124330.851100034,CH1,AE,11
0.930567319016481,1232226.2699200076,CH1,AE,11
1.1120673249769455,1144548.1934400206,CH1,AE,11
0.930567319016481,1232226.2699200076,CH1,AE,11
0.930567319016481,1232226.2699200076,CH1,AE,11
0.930567319016481,1232226.2699200076,CH1,AE,11
1.4514137526369333,912663.1705490387,CH1,AE,11
0.930567319016481,1232226.2699200076,CH1,AE,11
0.930567319016481,1232226.2699200076,CH1,AE,11
0.930567319016481,1232226.2699200076,CH1,AE,11
0.930567319016481,1232226.2699200076,CH1,AE,11
0.930567319016481,1232226.2699200076,CH1,AE,11
2.0893349982227587,729036.4136490315,CH1,AE,11
1.263234072026526,1052936.5595200362,CH1,AE,11
1.2735813709238308,1037002.7205340414,CH1,AE,11
1.4383523344540898,974039.0423120359,CH1,AE,11
1.829001286063696,790794.5068190274,CH1,AE,11
2.977766667117716,576042.0191670127,CH1,AE,11
2.6882400757840914,627853.3340090209,CH1,AE,11
1.8149123374939158,831444.6469630244,CH1,AE,11
2.54212912995613,639875.2165980104,CH1,AE,11
2.7018991484235517,583414.8271030075,CH1,AE,11
1.766096560852553,842828.1229080125,CH1,AE,11
3.427533380131038,564057.7293450142,CH1,AE,11
1.9195269502474026,781847.3402110307,CH1,AE,11
2.2617633936554675,675074.0578640285,CH1,AE,11
2.420955873665644,670057.870126015,CH1,AE,11
2.128334791360691,714134.639994025,CH1,AE,11
2.135268150368815,701915.6678400228,CH1,AE,11
2.254458609235688,687710.2556520039,CH1,AE,11
2.2338025279888902,696222.4963000304,CH1,AE,11
1.6814308069234176,855054.5403390293,CH1,AE,11
2.5810119495029253,636964.186548018,CH1,AE,11
1.976800881742079,741425.2383210234,CH1,AE,11
3.2212408986848144,566020.5873970115,CH1,AE,11
2.434384563057925,664860.7873650286,CH1,AE,11
1.6672364515244276,902780.3942850304,CH1,AE,11
2.49488217843593,657831.3843990188,CH1,AE,11
1.7883607835853428,833924.2270200474,CH1,AE,11
2.5441773004217483,638679.0191620252,CH1,AE,11
2.208972395242817,698097.2648470298,CH1,AE,11
2.0213583956781256,733153.8518710297,CH1,AE,11
1.9336958885966138,772925.5733560262,CH1,AE,11
2.611144683227996,636942.8975860083,CH1,AE,11
1.377788773844464,1036833.860960044,CH1,AE,11
1.2465672732782078,1111262.1297550176,CH1,AE,11
1.3807973289406636,1004705.8111570303,CH1,AE,11
1.2444374736656503,1112128.6289610225,CH1,AE,11
0.930567319016481,1232226.2699200076,CH1,AE,12
1.4514137526369333,912663.1705490387,CH1,AE,12
0.930567319016481,1232226.2699200076,CH1,AE,12
0.930567319016481,1232226.2699200076,CH1,AE,12
0.930567319016481,1232226.2699200076,CH1,AE,12
0.930567319016481,1232226.2699200076,CH1,AE,12
0.930567319016481,1232226.2699200076,CH1,AE,12
0.930567319016481,1232226.2699200076,CH1,AE,12
0.930567319016481,1232226.2699200076,CH1,AE,12
1.0389673157978305,1210293.5270200104,CH1,AE,12
0.930567319016481,1232226.2699200076,CH1,AE,12
0.930567319016481,1232226.2699200076,CH1,AE,12
0.930567319016481,1232226.2699200076,CH1,AE,12
0.930567319016481,1232226.2699200076,CH1,AE,12
1.0859673216390857,1210193.4210200103,CH1,AE,12
0.930567319016481,1232226.2699200076,CH1,AE,12
0.930567319016481,1232226.2699200076,CH1,AE,12
0.930567319016481,1232226.2699200076,CH1,AE,12
3.8336602651950202,510492.79984900967,CH1,AE,12
0.930567319016481,1232226.2699200076,CH1,AE,12
3.458866897972047,541732.5362690117,CH1,AE,12
0.930567319016481,1232226.2699200076,CH1,AE,12
0.930567319016481,1232226.2699200076,CH1,AE,12
0.930567319016481,1232226.2699200076,CH1,AE,12
1.5894616763478535,861555.5350350323,CH1,AE,12
2.7938726004846797,594155.9777370016,CH1,AE,12
2.8685828916506018,580215.3171780083,CH1,AE,12
1.676069347326078,840382.9863760353,CH1,AE,12
2.2469140994199006,657216.1437860155,CH1,AE,12
2.954718337543991,576990.6837260124,CH1,AE,12
1.1633973261094372,1135609.9070820208,CH1,AE,12
2.4439745143761886,635840.0768370024,CH1,AE,12
1.8824506585923435,763429.0924500335,CH1,AE,12
2.4008168535874654,648775.1995600243,CH1,AE,12
1.4352273240530804,923892.3364950372,CH1,AE,12
1.9878436209901142,704854.5496260237,CH1,AE,12
2.5204096661784887,615646.8765300189,CH1,AE,12
3.4050254678081724,548020.0649910076,CH1,AE,12
1.7752955056076267,812388.915329016,CH1,AE,12
1.2480267673210788,1050744.5698400314,CH1,AE,12
1.4316773300731447,995185.7651110479,CH1,AE,12
2.5795460961368812,614440.4340570156,CH1,AE,12
2.6769624357425523,607575.2562210215,CH1,AE,12
1.3384815672600556,1009873.934432039,CH1,AE,12
1.7577156347819176,827483.2767760444,CH1,AE,12
1.1274873222947388,1149491.5532290256,CH1,AE,12
2.18226200930788,661810.7732670158,CH1,AE,12
3.0834663462905247,564761.6974860119,CH1,AE,12
1.5848012410936188,910940.9734940426,CH1,AE,12
0.930567319016481,1232226.2699200076,CH1,AE,13
0.930567319016481,1232226.2699200076,CH1,AE,13
0.930567319016481,1232226.2699200076,CH1,AE,13
0.930567319016481,1232226.2699200076,CH1,AE,13
0.930567319016481,1232226.2699200076,CH1,AE,13
0.9439573220265158,1226506.5138110092,CH1,AE,13
0.930567319016481,1232226.2699200076,CH1,AE,13
0.930567319016481,1232226.2699200076,CH1,AE,13
1.2964173187780628,1026472.8938900576,CH1,AE,13
0.930567319016481,1232226.2699200076,CH1,AE,13
0.930567319016481,1232226.2699200076,CH1,AE,13
0.930567319016481,1232226.2699200076,CH1,AE,13
3.481580931086565,503833.16080401285,CH1,AE,13
0.930567319016481,1232226.2699200076,CH1,AE,13
0.930567319016481,1232226.2699200076,CH1,AE,13
0.930567319016481,1232226.2699200076,CH1,AE,13
0.930567319016481,1232226.2699200076,CH1,AE,13
1.1037923249769455,1156362.9090300289,CH1,AE,13
0.930567319016481,1232226.2699200076,CH1,AE,13
0.930567319016481,1232226.2699200076,CH1,AE,13
0.930567319016481,1232226.2699200076,CH1,AE,13
3.241374380097131,555063.1233620152,CH1,AE,13
1.382510378344604,961721.8147240366,CH1,AE,13
1.5404023336494237,899638.9722500343,CH1,AE,13
1.9765798666584724,759289.2129680346,CH1,AE,13
2.409417946012902,675280.4359950076,CH1,AE,13
1.6769475680647243,884148.2609480403,CH1,AE,13
1.3452219321891152,1021401.3936430463,CH1,AE,13
2.048213132065705,750250.2865360325,CH1,AE,13
2.112596714007115,679616.4196150185,CH1,AE,13
1.717287966962601,869627.3554140328,CH1,AE,13
1.7654258085577852,843262.1844240355,CH1,AE,13
1.8980431229503913,763452.2447290308,CH1,AE,13
2.308038847204515,676223.6437700142,CH1,AE,13
2.046049648312456,755447.1332420283,CH1,AE,13
1.215762475871018,1116180.9358220259,CH1,AE,13
1.4465855817122755,949040.4757310397,CH1,AE,13
2.4285553911005726,666624.1672960261,CH1,AE,13
2.6337985764594296,631942.469997009,CH1,AE,13
1.2850013215198763,1094420.9223390361,CH1,AE,13
2.7531117095587523,611746.8328710076,CH1,AE,13
1.7352123323679205,849947.9351210427,CH1,AE,13
2.816483768780254,599008.3094790104,CH1,AE,13
2.6333675550978457,640058.7630570139,CH1,AE,13
2.8784010550324215,589172.6788500194,CH1,AE,13
1.7322524130579322,850288.3644140249,CH1,AE,13
1.1414288194337128,1134737.7273050167,CH1,AE,13
2.642286161008241,617766.9387180118,CH1,AE,13
1.7111763795367128,881117.0094440319,CH1,AE,13
1.6348615547728804,898815.446044021,CH1,AE,13
3.2172009676430084,587267.4857630159,CH1,AE,13
2.466392289177012,641928.1595260138,CH1,AE,13
2.0812974833171123,724568.1517410307,CH1,AE,13
1.7830006546247263,786328.1886070274,CH1,AE,13
1.4471121752451652,940648.5320700383,CH1,AE,13
2.073541447150741,738953.8851089979,CH1,AE,13
2.1071699917478317,718267.7486440234,CH1,AE,13
2.0303900387754243,757904.6099540079,CH1,AE,13
0.9439573220265158,1226506.5138110092,CH1,AE,14
1.27399233093741,1088227.197480024,CH1,AE,14
0.930567319016481,1232226.2699200076,CH1,AE,14
0.930567319016481,1232226.2699200076,CH1,AE,14
0.930567319016481,1232226.2699200076,CH1,AE,14
1.2838423309374098,1054719.8317100469,CH1,AE,14
0.9445423220265159,1219218.014495009,CH1,AE,14
0.930567319016481,1232226.2699200076,CH1,AE,14
1.2130923292088753,1124330.851100034,CH1,AE,14
0.9445423220265159,1219218.014495009,CH1,AE,14
0.930567319016481,1232226.2699200076,CH1,AE,14
0.930567319016481,1232226.2699200076,CH1,AE,14
0.930567319016481,1232226.2699200076,CH1,AE,14
0.930567319016481,1232226.2699200076,CH1,AE,14
0.930567319016481,1232226.2699200076,CH1,AE,14
0.930567319016481,1232226.2699200076,CH1,AE,14
0.930567319016481,1232226.2699200076,CH1,AE,14
0.930567319016481,1232226.2699200076,CH1,AE,14
0.930567319016481,1232226.2699200076,CH1,AE,14
0.9445423220265159,1219218.014495009,CH1,AE,14
0.930567319016481,1232226.2699200076,CH1,AE,14
0.9445423220265159,1219218.014495009,CH1,AE,14
0.930567319016481,1232226.2699200076,CH1,AE,14
2.8779135832109666,592665.5974150101,CH1,AE,14
2.8490940591919163,597733.164611012,CH1,AE,14
2.5381676079918245,635635.7453890222,CH1,AE,14
2.1939060626457505,647850.6400380224,CH1,AE,14
1.1315554685098426,1127035.2147000332,CH1,AE,14
1.7373900280465842,822639.348270028,CH1,AE,14
1.9239503473470478,758183.2575410354,CH1,AE,14
2.1407462647271456,718386.0717360158,CH1,AE,14
2.5354781594226186,645436.7525320237,CH1,AE,14
1.4052200261392362,994581.8916740291,CH1,AE,14
1.824139272378233,795313.4278240212,CH1,AE,14
2.061279016592958,725973.0425230213,CH1,AE,14
2.852644843796376,594060.0025370116,CH1,AE,14
2.112356380043342,724007.8655040133,CH1,AE,14
1.665852322324543,861975.2129050305,CH1,AE,14
2.1809417447662636,691263.5248240258,CH1,AE,14
1.4716498898717145,964167.2959800229,CH1,AE,14
1.5776533311758358,912995.4143430375,CH1,AE,14
2.6445897926218356,615237.519574017,CH1,AE,14
3.0984873678329774,545744.1637920092,CH1,AE,14
2.5571945782573917,621493.9502480143,CH1,AE,14
1.3141958248577326,1028528.2462000294,CH1,AE,14
3.0211847153908966,558985.4629930081,CH1,AE,14
2.12083664533222,718778.1533500252,CH1,AE,14
1.7700084322487113,809812.7863070307,CH1,AE,14
1.5966941827553547,905471.7653720332,CH1,AE,14
1.38076162861283,1011713.7950010508,CH1,AE,14
1.512861387225705,916662.0575360449,CH1,AE,14
1.8222688429455547,797134.8809460318,CH1,AE,14
2.6533015289364683,600475.90715202,CH1,AE,14
1.325812696666648,1017958.7760290268,CH1,AE,14
2.926821982964252,565879.2202010079,CH1,AE,14
1.9544387776925845,750781.3979600281,CH1,AE,14
2.052397063653976,739188.5669980291,CH1,AE,14
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
1.2706923262286431,1098835.299090024,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
1.25746732759955,1139118.1889600363,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
1.3019973199701558,1062018.5496640424,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
1.1029673249769454,1169549.4009900147,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
0.930567319016481,1232226.2699200076,CH1,AE,15
2.6067777424374827,611124.3680200113,CH1,AE,15
2.4534448944640435,670862.431313029,CH1,AE,15
2.4283216867555373,671671.6318000228,CH1,AE,15
1.136812068778067,1145697.846290018,CH1,AE,15
1.7650318320400906,803092.1459480238,CH1,AE,15
2.1724189292932357,696612.6257840181,CH1,AE,15
2.5919990223632174,630383.9749380202,CH1,AE,15
1.098221547560719,1214160.2577100003,CH1,AE,15
1.682403280043345,843613.6497370326,CH1,AE,15
2.010419388171843,714268.4091390396,CH1,AE,15
1.4083827744405064,1018622.8722120367,CH1,AE,15
1.3435836723245456,1045757.1171700456,CH1,AE,15
2.4913240584385616,661032.5276610118,CH1,AE,15
2.245776587822034,688493.221625031,CH1,AE,15
1.5368223343646772,924196.2581020343,CH1,AE,15
1.5203116269736996,946706.5053320263,CH1,AE,15
2.3986015973520973,675992.3801830258,CH1,AE,15
2.909791373656677,565723.6369700134,CH1,AE,15
1.7661701908579623,771232.7132290225,CH1,AE,15
1.658411822592756,902973.8357930168,CH1,AE,15
1.5804713267948978,904074.0118990372,CH1,AE,15
1.3622313301029574,1041550.1597120371,CH1,AE,15
1.4430067745895265,976286.8375870385,CH1,AE,15
1.9970471807883945,768805.9902700173,CH1,AE,15
2.826340795872284,604052.6670130204,CH1,AE,15
2.513335030335738,650956.6641920143,CH1,AE,15
2.2976434464583186,683739.8797670205,CH1,AE,15
2.4780248862972076,661190.2267890159,CH1,AE,15
4.042848457305646,487087.0387990101,CH1,AE,16
0.930567319016481,1232226.2699200076,CH1,AE,16
1.3842423351693398,1061653.9821700465,CH1,AE,16
0.930567319016481,1232226.2699200076,CH1,AE,16
0.930567319016481,1232226.2699200076,CH1,AE,16
1.2100173217582948,1140719.4305600352,CH1,AE,16
3.6117606987658775,549001.5670100123,CH1,AE,16
0.930567319016481,1232226.2699200076,CH1,AE,16
0.930567319016481,1232226.2699200076,CH1,AE,16
0.930567319016481,1232226.2699200076,CH1,AE,16
0.930567319016481,1232226.2699200076,CH1,AE,16
0.930567319016481,1232226.2699200076,CH1,AE,16
0.930567319016481,1232226.2699200076,CH1,AE,16
0.930567319016481,1232226.2699200076,CH1,AE,16
0.930567319016481,1232226.2699200076,CH1,AE,16
0.930567319016481,1232226.2699200076,CH1,AE,16
0.930567319016481,1232226.2699200076,CH1,AE,16
2.818147155250006,590197.6472430154,CH1,AE,16
2.274848025639564,665212.6374880251,CH1,AE,16
3.2929952979846266,564288.9293020172,CH1,AE,16
2.389359454541712,664570.8932880296,CH1,AE,16
2.2024045007267246,682173.6709490352,CH1,AE,16
1.4010966775697573,944966.2418280401,CH1,AE,16
2.1105441389244355,732574.5962980152,CH1,AE,16
1.5503515551305127,898536.6680100239,CH1,AE,16
2.245116821615965,667958.6135680185,CH1,AE,16
2.6629705937490726,618828.6896800073,CH1,AE,16
2.07274242596129,732890.3044660183,CH1,AE,16
2.5511367870724997,644798.9548650181,CH1,AE,16
3.017626474829846,572825.3446940116,CH1,AE,16
1.6879688606141316,868389.6758950216,CH1,AE,16
2.492445106714795,651023.6351090113,CH1,AE,16
1.392877328940659,1023837.9638350604,CH1,AE,16
2.7680338111210596,608651.9608970132,CH1,AE,16
2.6155848446181054,628392.452160018,CH1,AE,16
3.358038885221315,563685.7775230148,CH1,AE,16
1.2252475194039196,1111182.385250025,CH1,AE,16
1.8106599246789277,789932.3554980316,CH1,AE,16
3.7621996084051337,548409.4095240128,CH1,AE,16
1.9700565327851547,740714.5014840278,CH1,AE,16
2.123259431347396,727912.4310650172,CH1,AE,16
1.025833424738528,1153868.0349220233,CH1,AE,16
2.719371114848256,615751.4210930122,CH1,AE,16
2.155905237255502,721400.7000530207,CH1,AE,16
1.9301067631819058,745875.300622028,CH1,AE,16
1.3206815332854078,1080478.0612790387,CH1,AE,16
1.3617204792088748,1079590.6801280265,CH1,AE,16
1.7740779582010109,804045.7814480414,CH1,AE,16
2.1763423202408596,713667.0956160185,CH1,AE,16
1.7048147818314736,840877.0761680395,CH1,AE,16
2.0631125656554943,734227.5711790173,CH1,AE,16
2.397668482578451,661747.0105930252,CH1,AE,16
1.5759113267352867,876378.5025770436,CH1,AE,16
2.5541381592401766,628931.2704260214,CH1,AE,16
1.3116523200893737,1088032.2447040281,CH1,AE,16
0.930567319016481,1232226.2699200076,CH1,AE,17
0.930567319016481,1232226.2699200076,CH1,AE,17
0.930567319016481,1232226.2699200076,CH1,AE,17
0.930567319016481,1232226.2699200076,CH1,AE,17
0.930567319016481,1232226.2699200076,CH1,AE,17
1.1032423249769456,1158553.5634300134,CH1,AE,17
0.930567319016481,1232226.2699200076,CH1,AE,17
0.930567319016481,1232226.2699200076,CH1,AE,17
0.930567319016481,1232226.2699200076,CH1,AE,17
0.930567319016481,1232226.2699200076,CH1,AE,17
0.930567319016481,1232226.2699200076,CH1,AE,17
1.3821173351693399,1054004.4851500455,CH1,AE,17
0.930567319016481,1232226.2699200076,CH1,AE,17
0.930567319016481,1232226.2699200076,CH1,AE,17
0.930567319016481,1232226.2699200076,CH1,AE,17
0.930567319016481,1232226.2699200076,CH1,AE,17
0.930567319016481,1232226.2699200076,CH1,AE,17
0.930567319016481,1232226.2699200076,CH1,AE,17
3.8417212891958523,508960.8639360115,CH1,AE,17
0.930567319016481,1232226.2699200076,CH1,AE,17
1.1615923233676202,1135709.365130033,CH1,AE,17
0.930567319016481,1232226.2699200076,CH1,AE,17
0.930567319016481,1232226.2699200076,CH1,AE,17
0.930567319016481,1232226.2699200076,CH1,AE,17
0.930567319016481,1232226.2699200076,CH1,AE,17
0.930567319016481,1232226.2699200076,CH1,AE,17
1.1615923233676202,1135709.365130033,CH1,AE,17
0.930567319016481,1232226.2699200076,CH1,AE,17
0.930567319016481,1232226.2699200076,CH1,AE,17
2.2543199717228726,691633.2907460236,CH1,AE,17
1.2812013279273793,1083555.0026320345,CH1,AE,17
2.4126571244407877,661043.3703650177,CH1,AE,17
3.0986968563292705,564620.7395700157,CH1,AE,17
2.8196578513525727,588816.6400440075,CH1,AE,17
1.3521463275697554,1076287.9338750374,CH1,AE,17
2.612912974502299,632339.5960330099,CH1,AE,17
1.447918625245169,958081.9066160265,CH1,AE,17
1.6216255370766905,851648.8924590322,CH1,AE,17
1.0949965597796727,1231721.7362570083,CH1,AE,17
3.1633469013611113,538393.7319780076,CH1,AE,17
2.4219711797160914,645701.8267720175,CH1,AE,17
2.353313582221109,683201.0699550292,CH1,AE,17
1.31775262128146,1077956.7589990345,CH1,AE,17
2.5265019639589523,634924.9721640149,CH1,AE,17
2.6950152407017027,623596.7152580188,CH1,AE,17
1.9287918284244863,741391.5334930257,CH1,AE,17
1.444432332099709,958508.1730510414,CH1,AE,17
1.462398452389549,908166.3281730297,CH1,AE,17
2.6733549443487425,626371.536703014,CH1,AE,17
1.4146674053391237,1003795.3583630424,CH1,AE,17
2.3845398464285115,672703.0999940293,CH1,AE,17
1.4057566828745665,1009359.7158400391,CH1,AE,17
2.212541320241141,701022.8207040223,CH1,AE,17
1.2419164720265232,1101333.263128023,CH1,AE,17
2.3644190263846174,676406.177525022,CH1,AE,17
2.81915627501863,618588.459809015,CH1,AE,17
2.1514881631735063,708505.8905980131,CH1,AE,17
1.870131573665648,782944.3713580378,CH1,AE,17
1.7305122311162322,814083.2343460409,CH1,AE,17
3.0252121041238986,587408.5461860177,CH1,AE,17
1.8289467793280891,813621.5427940272,CH1,AE,17
1.9930719453219181,733869.8498400206,CH1,AE,17
2.3975351862082315,662491.7396300262,CH1,AE,17
3.047602184772949,579716.6128760193,CH1,AE,17
2.319751338447601,685317.3080180351,CH1,AE,17
2.31249726495746,691322.7904720126,CH1,AE,17
2.035142979002744,727683.8705280339,CH1,AE,17
1.6534849212786928,897303.0426400405,CH1,AE,18
1.1615923233676202,1135709.365130033,CH1,AE,18
0.930567319016481,1232226.2699200076,CH1,AE,18
1.1120673249769455,1144548.1934400206,CH1,AE,18
3.989428776159309,495937.0461720084,CH1,AE,18
0.930567319016481,1232226.2699200076,CH1,AE,18
0.930567319016481,1232226.2699200076,CH1,AE,18
0.930567319016481,1232226.2699200076,CH1,AE,18
0.930567319016481,1232226.2699200076,CH1,AE,18
0.930567319016481,1232226.2699200076,CH1,AE,18
1.4514137526369333,912663.1705490387,CH1,AE,18
0.9811123208642281,1222103.7640500066,CH1,AE,18
1.1819215356397872,1131283.410840025,CH1,AE,18
1.1054798762846234,1203259.9560600186,CH1,AE,18
1.0090548734236005,1206654.5873900193,CH1,AE,18
0.930567319016481,1232226.2699200076,CH1,AE,18
0.930567319016481,1232226.2699200076,CH1,AE,18
0.930567319016481,1232226.2699200076,CH1,AE,18
1.6626382871067766,870769.2439590434,CH1,AE,18
2.406945823732208,648566.0668580193,CH1,AE,18
3.528224166451765,550217.7410050068,CH1,AE,18
2.6264304801099096,584944.4302050086,CH1,AE,18
3.467998267465332,555175.1385450131,CH1,AE,18
3.14515153967745,567558.1152600113,CH1,AE,18
1.9796657145547176,739850.7713820209,CH1,AE,18
1.4252063206556165,949261.5536830415,CH1,AE,18
2.3745683150020382,653636.11949402,CH1,AE,18
3.5611903384344346,545093.0133710132,CH1,AE,18
3.7199445539246803,525798.287372011,CH1,AE,18
2.3286064589797797,675112.993443031,CH1,AE,18
2.152334295336987,677705.0498320336,CH1,AE,18
1.2735833238742629,1124335.0060010375,CH1,AE,18
1.4028364321303695,955092.8766420091,CH1,AE,18
2.0519577225635337,733859.7140560333,CH1,AE,18
2.1068755768864897,709850.7249920345,CH1,AE,18
2.0803539740266017,732194.0392630291,CH1,AE,18
2.493847049794465,642079.112390016,CH1,AE,18
1.3248973204171992,985513.1358080347,CH1,AE,18
1.9423472722969355,761460.7471040263,CH1,AE,18
2.5262110999214853,638389.5895580123,CH1,AE,18
1.7283657101077874,813755.1937300289,CH1,AE,18
