costo,qos,instancia,metodo
0.52659032,21979.677726,AMPL3,ParetoDeReferencia
0.52676532,21958.467876,AMPL3,ParetoDeReferencia
0.52677532,21849.862616,AMPL3,ParetoDeReferencia
0.52679032,21799.653616,AMPL3,ParetoDeReferencia
0.53024532,21778.822402,AMPL3,ParetoDeReferencia
0.53035032,21771.071801,AMPL3,ParetoDeReferencia
0.53037532,21686.297673,AMPL3,ParetoDeReferencia
0.53040032,21635.029482,AMPL3,ParetoDeReferencia
0.53042032,21633.591592,AMPL3,ParetoDeReferencia
0.53044532,21598.798292,AMPL3,ParetoDeReferencia
0.53047032,21574.889792,AMPL3,ParetoDeReferencia
0.53064532,21429.658982,AMPL3,ParetoDeReferencia
0.53067032,21394.865682,AMPL3,ParetoDeReferencia
0.54253182,21392.239882,AMPL3,ParetoDeReferencia
0.54255682,21357.446582,AMPL3,ParetoDeReferencia
0.54260182,21332.100192,AMPL3,ParetoDeReferencia
0.54262682,21297.306892,AMPL3,ParetoDeReferencia
0.54278252,21272.601082,AMPL3,ParetoDeReferencia
0.54279217,21193.476082,AMPL3,ParetoDeReferencia
0.54280182,21152.076082,AMPL3,ParetoDeReferencia
0.54282682,21117.282782,AMPL3,ParetoDeReferencia
0.54385532,21114.189292,AMPL3,ParetoDeReferencia
0.54388032,21079.395992,AMPL3,ParetoDeReferencia
0.54766532,21074.078496,AMPL3,ParetoDeReferencia
0.54769032,21039.285196,AMPL3,ParetoDeReferencia
0.54773532,21013.938806,AMPL3,ParetoDeReferencia
0.54776032,20979.145506,AMPL3,ParetoDeReferencia
0.54788532,20903.501296,AMPL3,ParetoDeReferencia
0.54791032,20868.707996,AMPL3,ParetoDeReferencia
0.54793532,20833.914696,AMPL3,ParetoDeReferencia
0.54796032,20799.121396,AMPL3,ParetoDeReferencia
0.56537032,20796.989377,AMPL3,ParetoDeReferencia
0.56565532,20721.438002,AMPL3,ParetoDeReferencia
0.56568032,20686.644702,AMPL3,ParetoDeReferencia
0.56573532,20577.602617,AMPL3,ParetoDeReferencia
0.56576032,20542.809317,AMPL3,ParetoDeReferencia
0.56596032,20509.318607,AMPL3,ParetoDeReferencia
0.586253155,20488.270587,AMPL3,ParetoDeReferencia
0.586278155,20453.477287,AMPL3,ParetoDeReferencia
0.586303155,20418.683987,AMPL3,ParetoDeReferencia
0.586398155,20386.084718,AMPL3,ParetoDeReferencia
0.586523155,20310.440508,AMPL3,ParetoDeReferencia
0.586548155,20275.647208,AMPL3,ParetoDeReferencia
0.586573155,20240.853908,AMPL3,ParetoDeReferencia
0.586598155,20206.060608,AMPL3,ParetoDeReferencia
0.586818155,20151.626248,AMPL3,ParetoDeReferencia
0.586843155,20116.832948,AMPL3,ParetoDeReferencia
0.586868155,20082.039648,AMPL3,ParetoDeReferencia
0.586893155,20047.246348,AMPL3,ParetoDeReferencia
0.61310532,20024.795842,AMPL3,ParetoDeReferencia
0.61313032,19990.002542,AMPL3,ParetoDeReferencia
0.61318532,19880.960457,AMPL3,ParetoDeReferencia
0.61321032,19846.167157,AMPL3,ParetoDeReferencia
0.61341032,19812.676447,AMPL3,ParetoDeReferencia
0.62525217,19788.612942,AMPL3,ParetoDeReferencia
0.62526182,19747.212942,AMPL3,ParetoDeReferencia
0.62528682,19712.419642,AMPL3,ParetoDeReferencia
0.62533217,19644.777557,AMPL3,ParetoDeReferencia
0.62534182,19603.377557,AMPL3,ParetoDeReferencia
0.62536682,19568.584257,AMPL3,ParetoDeReferencia
0.62556682,19535.093547,AMPL3,ParetoDeReferencia
0.62642032,19530.697467,AMPL3,ParetoDeReferencia
0.62662032,19497.206757,AMPL3,ParetoDeReferencia
0.63037032,19463.844856,AMPL3,ParetoDeReferencia
0.63039532,19429.051556,AMPL3,ParetoDeReferencia
0.63042032,19394.258256,AMPL3,ParetoDeReferencia
0.63042532,19354.802771,AMPL3,ParetoDeReferencia
0.63045032,19320.009471,AMPL3,ParetoDeReferencia
0.63047532,19285.216171,AMPL3,ParetoDeReferencia
0.63050032,19250.422871,AMPL3,ParetoDeReferencia
0.63070032,19216.932161,AMPL3,ParetoDeReferencia
0.668403155,19193.752122,AMPL3,ParetoDeReferencia
0.668428155,19158.958822,AMPL3,ParetoDeReferencia
0.668453155,19124.165522,AMPL3,ParetoDeReferencia
0.668548155,19091.566253,AMPL3,ParetoDeReferencia
0.668643155,19090.170828,AMPL3,ParetoDeReferencia
0.668668155,19055.377528,AMPL3,ParetoDeReferencia
0.668673155,19015.922043,AMPL3,ParetoDeReferencia
0.668698155,18981.128743,AMPL3,ParetoDeReferencia
0.668723155,18946.335443,AMPL3,ParetoDeReferencia
0.668748155,18911.542143,AMPL3,ParetoDeReferencia
0.668818155,18904.778762,AMPL3,ParetoDeReferencia
0.668843155,18869.985462,AMPL3,ParetoDeReferencia
0.668968155,18857.107783,AMPL3,ParetoDeReferencia
0.668993155,18822.314483,AMPL3,ParetoDeReferencia
0.669018155,18787.521183,AMPL3,ParetoDeReferencia
0.669043155,18752.727883,AMPL3,ParetoDeReferencia
0.669088155,18726.948683,AMPL3,ParetoDeReferencia
0.669113155,18692.155383,AMPL3,ParetoDeReferencia
0.669138155,18657.362083,AMPL3,ParetoDeReferencia
0.669338155,18623.871373,AMPL3,ParetoDeReferencia
0.669358155,18602.927723,AMPL3,ParetoDeReferencia
0.669383155,18568.134423,AMPL3,ParetoDeReferencia
0.669408155,18533.341123,AMPL3,ParetoDeReferencia
0.669433155,18498.547823,AMPL3,ParetoDeReferencia
0.669633155,18465.057113,AMPL3,ParetoDeReferencia
0.716293155,18463.148353,AMPL3,ParetoDeReferencia
0.716338155,18433.137863,AMPL3,ParetoDeReferencia
0.716363155,18398.344563,AMPL3,ParetoDeReferencia
0.716563155,18369.085143,AMPL3,ParetoDeReferencia
0.716583155,18343.910203,AMPL3,ParetoDeReferencia
0.716588155,18334.291843,AMPL3,ParetoDeReferencia
0.716608155,18309.116903,AMPL3,ParetoDeReferencia
0.716633155,18274.323603,AMPL3,ParetoDeReferencia
0.716658155,18239.530303,AMPL3,ParetoDeReferencia
0.716858155,18210.270883,AMPL3,ParetoDeReferencia
0.716883155,18175.477583,AMPL3,ParetoDeReferencia
0.717083155,18159.382593,AMPL3,ParetoDeReferencia
0.728701755,18127.040953,AMPL3,ParetoDeReferencia
0.728726755,18092.247653,AMPL3,ParetoDeReferencia
0.728926755,18062.988233,AMPL3,ParetoDeReferencia
0.728951755,18028.194933,AMPL3,ParetoDeReferencia
0.728981755,18012.014263,AMPL3,ParetoDeReferencia
0.729181755,17978.523553,AMPL3,ParetoDeReferencia
0.751158155,17957.999583,AMPL3,ParetoDeReferencia
0.751183155,17923.206283,AMPL3,ParetoDeReferencia
0.751383155,17889.715573,AMPL3,ParetoDeReferencia
0.775942105,17874.630133,AMPL3,ParetoDeReferencia
0.776136755,17847.758283,AMPL3,ParetoDeReferencia
0.776142105,17845.370713,AMPL3,ParetoDeReferencia
0.776156755,17822.583343,AMPL3,ParetoDeReferencia
0.776167105,17810.577413,AMPL3,ParetoDeReferencia
0.776181755,17787.790043,AMPL3,ParetoDeReferencia
0.776206755,17752.996743,AMPL3,ParetoDeReferencia
0.776406755,17723.737323,AMPL3,ParetoDeReferencia
0.776431755,17688.944023,AMPL3,ParetoDeReferencia
0.776631755,17672.849033,AMPL3,ParetoDeReferencia
0.778209655,17665.233542,AMPL3,ParetoDeReferencia
0.779063155,17660.837462,AMPL3,ParetoDeReferencia
0.779263155,17627.346752,AMPL3,ParetoDeReferencia
0.782583155,17593.984851,AMPL3,ParetoDeReferencia
0.782608155,17559.191551,AMPL3,ParetoDeReferencia
0.782633155,17524.398251,AMPL3,ParetoDeReferencia
0.782833155,17490.907541,AMPL3,ParetoDeReferencia
0.783068155,17484.942766,AMPL3,ParetoDeReferencia
0.783093155,17450.149466,AMPL3,ParetoDeReferencia
0.783118155,17415.356166,AMPL3,ParetoDeReferencia
0.783143155,17380.562866,AMPL3,ParetoDeReferencia
0.783343155,17347.072156,AMPL3,ParetoDeReferencia
0.82015599,17314.374033,AMPL3,ParetoDeReferencia
0.82020099,17288.594833,AMPL3,ParetoDeReferencia
0.82022599,17253.801533,AMPL3,ParetoDeReferencia
0.82025099,17219.008233,AMPL3,ParetoDeReferencia
0.82045099,17185.517523,AMPL3,ParetoDeReferencia
0.82047099,17164.573873,AMPL3,ParetoDeReferencia
0.82049599,17129.780573,AMPL3,ParetoDeReferencia
0.82052099,17094.987273,AMPL3,ParetoDeReferencia
0.82054599,17060.193973,AMPL3,ParetoDeReferencia
0.82074599,17026.703263,AMPL3,ParetoDeReferencia
0.82098099,17020.738488,AMPL3,ParetoDeReferencia
0.82100599,16985.945188,AMPL3,ParetoDeReferencia
0.82103099,16951.151888,AMPL3,ParetoDeReferencia
0.82105599,16916.358588,AMPL3,ParetoDeReferencia
0.82125599,16882.867878,AMPL3,ParetoDeReferencia
0.82149099,16876.903103,AMPL3,ParetoDeReferencia
0.82151599,16842.109803,AMPL3,ParetoDeReferencia
0.82154099,16807.316503,AMPL3,ParetoDeReferencia
0.82156599,16772.523203,AMPL3,ParetoDeReferencia
0.82176599,16739.032493,AMPL3,ParetoDeReferencia
0.82200099,16733.067718,AMPL3,ParetoDeReferencia
0.82202599,16698.274418,AMPL3,ParetoDeReferencia
0.82205099,16663.481118,AMPL3,ParetoDeReferencia
0.82207599,16628.687818,AMPL3,ParetoDeReferencia
0.82227599,16595.197108,AMPL3,ParetoDeReferencia
0.86850599,16593.288348,AMPL3,ParetoDeReferencia
0.86870599,16577.193358,AMPL3,ParetoDeReferencia
0.86876599,16548.298983,AMPL3,ParetoDeReferencia
0.86879099,16513.505683,AMPL3,ParetoDeReferencia
0.86899099,16484.246263,AMPL3,ParetoDeReferencia
0.86901599,16449.452963,AMPL3,ParetoDeReferencia
0.86921599,16433.357973,AMPL3,ParetoDeReferencia
0.86927599,16404.463598,AMPL3,ParetoDeReferencia
0.86930099,16369.670298,AMPL3,ParetoDeReferencia
0.86950099,16340.410878,AMPL3,ParetoDeReferencia
0.86952599,16305.617578,AMPL3,ParetoDeReferencia
0.86972599,16289.522588,AMPL3,ParetoDeReferencia
0.88111459,16285.989643,AMPL3,ParetoDeReferencia
0.88131459,16252.498933,AMPL3,ParetoDeReferencia
0.88136959,16222.387648,AMPL3,ParetoDeReferencia
0.88156959,16193.128228,AMPL3,ParetoDeReferencia
0.88159459,16158.334928,AMPL3,ParetoDeReferencia
0.88162459,16142.154258,AMPL3,ParetoDeReferencia
0.88182459,16108.663548,AMPL3,ParetoDeReferencia
0.92805459,16106.754788,AMPL3,ParetoDeReferencia
0.92825459,16090.659798,AMPL3,ParetoDeReferencia
0.92829994,16084.552793,AMPL3,ParetoDeReferencia
0.92831459,16061.765423,AMPL3,ParetoDeReferencia
0.92833959,16026.972123,AMPL3,ParetoDeReferencia
0.92853959,15997.712703,AMPL3,ParetoDeReferencia
0.92856459,15962.919403,AMPL3,ParetoDeReferencia
0.92876459,15946.824413,AMPL3,ParetoDeReferencia
0.92880994,15940.717408,AMPL3,ParetoDeReferencia
0.92882459,15917.930038,AMPL3,ParetoDeReferencia
0.92884959,15883.136738,AMPL3,ParetoDeReferencia
0.92904959,15853.877318,AMPL3,ParetoDeReferencia
0.92907459,15819.084018,AMPL3,ParetoDeReferencia
0.92927459,15802.989028,AMPL3,ParetoDeReferencia
0.94086319,15769.509253,AMPL3,ParetoDeReferencia
0.94091819,15735.854088,AMPL3,ParetoDeReferencia
0.94111819,15706.594668,AMPL3,ParetoDeReferencia
0.94114319,15671.801368,AMPL3,ParetoDeReferencia
0.94134819,15660.467168,AMPL3,ParetoDeReferencia
0.94137319,15625.673868,AMPL3,ParetoDeReferencia
0.98784854,15598.019233,AMPL3,ParetoDeReferencia
0.98804854,15581.924243,AMPL3,ParetoDeReferencia
0.98808819,15570.346333,AMPL3,ParetoDeReferencia
0.98810854,15553.029868,AMPL3,ParetoDeReferencia
0.98813354,15518.236568,AMPL3,ParetoDeReferencia
0.98831319,15516.131133,AMPL3,ParetoDeReferencia
0.98833354,15488.977148,AMPL3,ParetoDeReferencia
0.98835854,15454.183848,AMPL3,ParetoDeReferencia
0.98855854,15438.088858,AMPL3,ParetoDeReferencia
0.98859819,15426.510948,AMPL3,ParetoDeReferencia
0.98879819,15407.089048,AMPL3,ParetoDeReferencia
0.98882319,15372.295748,AMPL3,ParetoDeReferencia
1.00568319,15351.387588,AMPL3,ParetoDeReferencia
1.00588819,15340.053388,AMPL3,ParetoDeReferencia
1.00591319,15305.260088,AMPL3,ParetoDeReferencia
1.03595854,15299.663598,AMPL3,ParetoDeReferencia
1.03599819,15288.085688,AMPL3,ParetoDeReferencia
1.03602319,15253.292388,AMPL3,ParetoDeReferencia
1.03622319,15233.870488,AMPL3,ParetoDeReferencia
1.03894487,15207.469803,AMPL3,ParetoDeReferencia
1.03914987,15196.135603,AMPL3,ParetoDeReferencia
1.03917487,15161.342303,AMPL3,ParetoDeReferencia
1.03922987,15127.687138,AMPL3,ParetoDeReferencia
1.03942987,15098.427718,AMPL3,ParetoDeReferencia
1.03945487,15063.634418,AMPL3,ParetoDeReferencia
1.03965987,15052.300218,AMPL3,ParetoDeReferencia
1.03968487,15017.506918,AMPL3,ParetoDeReferencia
1.08616022,14989.852283,AMPL3,ParetoDeReferencia
1.08636022,14973.757293,AMPL3,ParetoDeReferencia
1.08639987,14962.179383,AMPL3,ParetoDeReferencia
1.08642022,14944.862918,AMPL3,ParetoDeReferencia
1.08644522,14910.069618,AMPL3,ParetoDeReferencia
1.08662487,14907.964183,AMPL3,ParetoDeReferencia
1.08664522,14880.810198,AMPL3,ParetoDeReferencia
1.08667022,14846.016898,AMPL3,ParetoDeReferencia
1.08687022,14829.921908,AMPL3,ParetoDeReferencia
1.08690987,14818.343998,AMPL3,ParetoDeReferencia
1.08710987,14798.922098,AMPL3,ParetoDeReferencia
1.08713487,14764.128798,AMPL3,ParetoDeReferencia
1.10399487,14743.220638,AMPL3,ParetoDeReferencia
1.10419987,14731.886438,AMPL3,ParetoDeReferencia
1.10422487,14697.093138,AMPL3,ParetoDeReferencia
1.13427022,14691.496648,AMPL3,ParetoDeReferencia
1.13430987,14679.918738,AMPL3,ParetoDeReferencia
1.13433487,14645.125438,AMPL3,ParetoDeReferencia
1.13453487,14625.703538,AMPL3,ParetoDeReferencia
1.15096022,14624.449138,AMPL3,ParetoDeReferencia
1.15098522,14589.655838,AMPL3,ParetoDeReferencia
1.15116487,14587.550403,AMPL3,ParetoDeReferencia
1.15118522,14560.396418,AMPL3,ParetoDeReferencia
1.15121022,14525.603118,AMPL3,ParetoDeReferencia
1.15141022,14509.508128,AMPL3,ParetoDeReferencia
1.15144987,14497.930218,AMPL3,ParetoDeReferencia
1.15164987,14478.508318,AMPL3,ParetoDeReferencia
1.15167487,14443.715018,AMPL3,ParetoDeReferencia
1.19814834,14407.118718,AMPL3,ParetoDeReferencia
1.19861022,14390.504768,AMPL3,ParetoDeReferencia
1.19864987,14378.926858,AMPL3,ParetoDeReferencia
1.19885952,14370.204888,AMPL3,ParetoDeReferencia
1.19887487,14324.711658,AMPL3,ParetoDeReferencia
1.21574487,14302.930028,AMPL3,ParetoDeReferencia
1.21594487,14283.508128,AMPL3,ParetoDeReferencia
1.24609987,14274.920928,AMPL3,ParetoDeReferencia
1.24630952,14270.623428,AMPL3,ParetoDeReferencia
1.24632487,14225.130198,AMPL3,ParetoDeReferencia
1.26227369,14207.436838,AMPL3,ParetoDeReferencia
1.26247369,14191.341848,AMPL3,ParetoDeReferencia
1.26251334,14175.339468,AMPL3,ParetoDeReferencia
1.26272299,14171.041968,AMPL3,ParetoDeReferencia
1.26273834,14125.548738,AMPL3,ParetoDeReferencia
1.31039487,14084.345208,AMPL3,ParetoDeReferencia
1.31274334,14075.939688,AMPL3,ParetoDeReferencia
1.31295299,14071.642188,AMPL3,ParetoDeReferencia
1.31296834,14026.148958,AMPL3,ParetoDeReferencia
1.32680834,13984.763748,AMPL3,ParetoDeReferencia
1.37276869,13948.504608,AMPL3,ParetoDeReferencia
1.37297869,13944.498408,AMPL3,ParetoDeReferencia
1.37301869,13934.880228,AMPL3,ParetoDeReferencia
1.37322869,13930.874028,AMPL3,ParetoDeReferencia
1.37703834,13885.363968,AMPL3,ParetoDeReferencia
1.39110334,13843.978758,AMPL3,ParetoDeReferencia
1.43704869,13803.713418,AMPL3,ParetoDeReferencia
1.43728869,13801.745008,AMPL3,ParetoDeReferencia
1.43729869,13790.089038,AMPL3,ParetoDeReferencia
1.44133334,13744.578978,AMPL3,ParetoDeReferencia
1.49131334,13740.745059,AMPL3,ParetoDeReferencia
1.49133334,13736.635578,AMPL3,ParetoDeReferencia
1.49156334,13726.873848,AMPL3,ParetoDeReferencia
1.49158334,13716.723438,AMPL3,ParetoDeReferencia
1.49183334,13708.806858,AMPL3,ParetoDeReferencia
1.50134369,13662.928428,AMPL3,ParetoDeReferencia
1.50158369,13660.960018,AMPL3,ParetoDeReferencia
1.50159369,13649.304048,AMPL3,ParetoDeReferencia
0.216968465988636,37782.11451999996,AMPL3,ParetoDeReferencia
0.21719346598863598,36659.21179999996,AMPL3,ParetoDeReferencia
0.26769346673369404,32703.870419999974,AMPL3,ParetoDeReferencia
2.1993408146627424,13474.583088000007,AMPL3,ParetoDeReferencia
0.340388858,83139.6431500001,AMPL4,CPLEX
0.340613858,81628.2102500001,AMPL4,CPLEX
0.340838858,80163.3876200001,AMPL4,CPLEX
0.341063858,79887.89399,AMPL4,CPLEX
0.343638858,77167.2215300001,AMPL4,CPLEX
0.343863858,75702.3989000001,AMPL4,CPLEX
0.344088858,75449.8905000001,AMPL4,CPLEX
0.344113858,75431.8825500001,AMPL4,CPLEX
0.344338858,75179.3741500001,AMPL4,CPLEX
0.346888858,74176.8020400001,AMPL4,CPLEX
0.347138858,73686.3463900001,AMPL4,CPLEX
0.350908858,73196.1215360001,AMPL4,CPLEX
0.351158858,72976.1822360001,AMPL4,CPLEX
0.351178858,72939.6402450001,AMPL4,CPLEX
0.351428858,72719.7009450001,AMPL4,CPLEX
0.355198858,72341.549077,AMPL4,CPLEX
0.361888858,72303.2812550001,AMPL4,CPLEX
0.361903858,72253.0722550001,AMPL4,CPLEX
0.361918858,72202.8632550001,AMPL4,CPLEX
0.361933858,72152.6542550001,AMPL4,CPLEX
0.361948858,72102.4452550001,AMPL4,CPLEX
0.365798858,72052.7395320001,AMPL4,CPLEX
0.365823858,72017.946232,AMPL4,CPLEX
0.365848858,71983.152932,AMPL4,CPLEX
0.365873858,71948.3596320001,AMPL4,CPLEX
0.365898858,71913.566332,AMPL4,CPLEX
0.365923858,71878.7730320001,AMPL4,CPLEX
0.365948858,71845.280532,AMPL4,CPLEX
0.365973858,71811.7880320001,AMPL4,CPLEX
0.366023858,71777.971302,AMPL4,CPLEX
0.366093858,71761.464941,AMPL4,CPLEX
0.366118858,71726.671641,AMPL4,CPLEX
0.366143858,71691.878341,AMPL4,CPLEX
0.366168858,71657.085041,AMPL4,CPLEX
0.366193858,71622.2917410001,AMPL4,CPLEX
0.366218858,71588.799241,AMPL4,CPLEX
0.366243858,71555.3067410001,AMPL4,CPLEX
0.366293858,71521.490011,AMPL4,CPLEX
0.38956459,71512.2180070001,AMPL4,CPLEX
0.38957959,71360.3563270001,AMPL4,CPLEX
0.39357459,71342.6914110001,AMPL4,CPLEX
0.39364459,71200.2588300001,AMPL4,CPLEX
0.39366959,71162.6098300001,AMPL4,CPLEX
0.39369459,71124.9608300001,AMPL4,CPLEX
0.39374459,71086.6826000001,AMPL4,CPLEX
0.39381959,71051.2593130001,AMPL4,CPLEX
0.39384459,70885.3234130001,AMPL4,CPLEX
0.39386959,70719.3875130001,AMPL4,CPLEX
0.39389459,70681.7385130001,AMPL4,CPLEX
0.39391959,70644.0895130001,AMPL4,CPLEX
0.39396959,70605.8112830001,AMPL4,CPLEX
0.397138858,70299.85937,AMPL4,CPLEX
0.401158858,69809.634516,AMPL4,CPLEX
0.401408858,69589.695216,AMPL4,CPLEX
0.401428858,69553.153225,AMPL4,CPLEX
0.401678858,69333.213925,AMPL4,CPLEX
0.404908858,69253.249176,AMPL4,CPLEX
0.405158858,69033.309876,AMPL4,CPLEX
0.405178858,68996.767885,AMPL4,CPLEX
0.405428858,68776.828585,AMPL4,CPLEX
0.409198858,68398.676717,AMPL4,CPLEX
0.411658858,68364.838986,AMPL4,CPLEX
0.411673858,68314.629986,AMPL4,CPLEX
0.411863858,68295.5266860001,AMPL4,CPLEX
0.411878858,68245.3176860001,AMPL4,CPLEX
0.411893858,68195.1086860001,AMPL4,CPLEX
0.411908858,68144.899686,AMPL4,CPLEX
0.411923858,68094.690686,AMPL4,CPLEX
0.412133858,68091.149195,AMPL4,CPLEX
0.412148858,68040.9401950001,AMPL4,CPLEX
0.412163858,67990.7311950001,AMPL4,CPLEX
0.412178858,67940.5221950001,AMPL4,CPLEX
0.412193858,67890.3131950001,AMPL4,CPLEX
0.415873858,67884.2369670001,AMPL4,CPLEX
0.415888858,67763.2063270001,AMPL4,CPLEX
0.415903858,67712.997327,AMPL4,CPLEX
0.415918858,67662.788327,AMPL4,CPLEX
0.415933858,67612.5793270001,AMPL4,CPLEX
0.415948858,67562.3703270001,AMPL4,CPLEX
0.415963858,67512.1613270001,AMPL4,CPLEX
0.416498858,67488.8102620001,AMPL4,CPLEX
0.416523858,67454.0169620001,AMPL4,CPLEX
0.416548858,67420.5244620001,AMPL4,CPLEX
0.420143858,67408.645854,AMPL4,CPLEX
0.420168858,67249.831594,AMPL4,CPLEX
0.420193858,67215.0382940001,AMPL4,CPLEX
0.420218858,67180.2449940001,AMPL4,CPLEX
0.420243858,67145.4516940001,AMPL4,CPLEX
0.420268858,67110.6583940001,AMPL4,CPLEX
0.420293858,67075.8650940001,AMPL4,CPLEX
0.420318858,67042.3725940001,AMPL4,CPLEX
0.426663858,67032.0747820001,AMPL4,CPLEX
0.426688858,66997.2814820001,AMPL4,CPLEX
0.426713858,66963.7889820001,AMPL4,CPLEX
0.426763858,66929.9722520001,AMPL4,CPLEX
0.426788858,66896.4797520001,AMPL4,CPLEX
0.426908858,66862.4905910001,AMPL4,CPLEX
0.426933858,66827.6972910001,AMPL4,CPLEX
0.426958858,66792.9039910001,AMPL4,CPLEX
0.426983858,66759.4114910001,AMPL4,CPLEX
0.427008858,66725.9189910001,AMPL4,CPLEX
0.427058858,66692.1022610001,AMPL4,CPLEX
0.430943858,66665.3651490001,AMPL4,CPLEX
0.430968858,66630.5718490001,AMPL4,CPLEX
0.430993858,66595.7785490001,AMPL4,CPLEX
0.431018858,66560.9852490001,AMPL4,CPLEX
0.431043858,66527.4927490001,AMPL4,CPLEX
0.431068858,66494.0002490001,AMPL4,CPLEX
0.431118858,66460.1835190001,AMPL4,CPLEX
0.431238858,66426.1943580001,AMPL4,CPLEX
0.431263858,66391.4010580001,AMPL4,CPLEX
0.431288858,66356.6077580001,AMPL4,CPLEX
0.431313858,66323.1152580001,AMPL4,CPLEX
0.431338858,66289.6227580001,AMPL4,CPLEX
0.431363858,66256.1302580001,AMPL4,CPLEX
0.431413858,66222.3135280001,AMPL4,CPLEX
0.44097459,66166.2609820001,AMPL4,CPLEX
0.44099959,66000.3250820001,AMPL4,CPLEX
0.44102459,65962.6760820001,AMPL4,CPLEX
0.45025459,65859.1383470001,AMPL4,CPLEX
0.45423459,65833.9850820001,AMPL4,CPLEX
0.45429959,65771.3922390001,AMPL4,CPLEX
0.45431959,65699.0408500001,AMPL4,CPLEX
0.45434459,65661.3918500001,AMPL4,CPLEX
0.45436959,65623.7428500001,AMPL4,CPLEX
0.45441959,65585.4646200001,AMPL4,CPLEX
0.45449459,65550.0413330001,AMPL4,CPLEX
0.45449959,65456.4568220001,AMPL4,CPLEX
0.45450959,65442.3826020001,AMPL4,CPLEX
0.45451959,65384.1054330001,AMPL4,CPLEX
0.45452459,65290.5209220001,AMPL4,CPLEX
0.45454459,65218.1695330001,AMPL4,CPLEX
0.45456959,65180.5205330001,AMPL4,CPLEX
0.45459459,65142.8715330001,AMPL4,CPLEX
0.45464459,65104.5933030001,AMPL4,CPLEX
0.45861459,65092.7744250001,AMPL4,CPLEX
0.45863959,65055.1254250001,AMPL4,CPLEX
0.45866459,65017.4764250001,AMPL4,CPLEX
0.45871459,64979.1981950001,AMPL4,CPLEX
0.45878959,64815.4880080001,AMPL4,CPLEX
0.45881459,64649.5521080001,AMPL4,CPLEX
0.45883959,64611.9031080001,AMPL4,CPLEX
0.45886459,64574.2541080001,AMPL4,CPLEX
0.45888959,64536.6051080001,AMPL4,CPLEX
0.45893959,64498.3268780001,AMPL4,CPLEX
0.465643858,64472.1756260001,AMPL4,CPLEX
0.465658858,64421.9666260001,AMPL4,CPLEX
0.465673858,64371.7576260001,AMPL4,CPLEX
0.465863858,64352.6543260001,AMPL4,CPLEX
0.465878858,64302.4453260001,AMPL4,CPLEX
0.465893858,64252.2363260001,AMPL4,CPLEX
0.465908858,64202.0273260001,AMPL4,CPLEX
0.465923858,64151.8183260001,AMPL4,CPLEX
0.466133858,64148.2768350001,AMPL4,CPLEX
0.466148858,64098.0678350001,AMPL4,CPLEX
0.466163858,64047.8588350001,AMPL4,CPLEX
0.466178858,63997.6498350001,AMPL4,CPLEX
0.466193858,63947.4408350001,AMPL4,CPLEX
0.469873858,63941.3646070001,AMPL4,CPLEX
0.469888858,63820.3339670001,AMPL4,CPLEX
0.469903858,63770.1249670001,AMPL4,CPLEX
0.469918858,63719.9159670001,AMPL4,CPLEX
0.469933858,63669.7069670001,AMPL4,CPLEX
0.469948858,63619.4979670001,AMPL4,CPLEX
0.469963858,63569.2889670001,AMPL4,CPLEX
0.470498858,63545.9379020001,AMPL4,CPLEX
0.470523858,63511.1446020001,AMPL4,CPLEX
0.470548858,63477.6521020001,AMPL4,CPLEX
0.474143858,63465.7734940001,AMPL4,CPLEX
0.474168858,63306.9592340001,AMPL4,CPLEX
0.474193858,63272.1659340001,AMPL4,CPLEX
0.474218858,63237.3726340001,AMPL4,CPLEX
0.474243858,63202.5793340001,AMPL4,CPLEX
0.474268858,63167.7860340001,AMPL4,CPLEX
0.474293858,63132.9927340001,AMPL4,CPLEX
0.474318858,63099.5002340001,AMPL4,CPLEX
0.477213858,63083.7968900001,AMPL4,CPLEX
0.477238858,63050.3043900001,AMPL4,CPLEX
0.480713858,63020.9166220001,AMPL4,CPLEX
0.480738858,62987.4241220001,AMPL4,CPLEX
0.480788858,62953.6073920001,AMPL4,CPLEX
0.480843858,62925.9181220001,AMPL4,CPLEX
0.480858858,62875.7091220001,AMPL4,CPLEX
0.480883858,62840.9158220001,AMPL4,CPLEX
0.480908858,62806.1225220001,AMPL4,CPLEX
0.480933858,62772.6300220001,AMPL4,CPLEX
0.480958858,62739.1375220001,AMPL4,CPLEX
0.480983858,62705.6450220001,AMPL4,CPLEX
0.481008858,62672.1525220001,AMPL4,CPLEX
0.481273858,62647.5006570001,AMPL4,CPLEX
0.481298858,62614.0081570001,AMPL4,CPLEX
0.481323858,62580.5156570001,AMPL4,CPLEX
0.484818858,62578.5860890001,AMPL4,CPLEX
0.484843858,62543.7927890001,AMPL4,CPLEX
0.484868858,62508.9994890001,AMPL4,CPLEX
0.484893858,62474.2061890001,AMPL4,CPLEX
0.484918858,62439.4128890001,AMPL4,CPLEX
0.484943858,62404.6195890001,AMPL4,CPLEX
0.484968858,62369.8262890001,AMPL4,CPLEX
0.484993858,62336.3337890001,AMPL4,CPLEX
0.485018858,62302.8412890001,AMPL4,CPLEX
0.485043858,62269.3487890001,AMPL4,CPLEX
0.485068858,62235.8562890001,AMPL4,CPLEX
0.485093858,62202.3637890001,AMPL4,CPLEX
0.491548858,62201.1299580001,AMPL4,CPLEX
