tipotiempo,tiempo,instancia,interacion
_ampl_system_time,56.851162,AMPL2,154
_ampl_user_time,3611.016493,AMPL2,154
_ampl_time,3667.867673,AMPL2,154
_solve_elapsed_time,11.580656,AMPL2,154
_solve_system_time,0.921843,AMPL2,154
_solve_user_time,22.676442,AMPL2,154
_solve_time,23.598285,AMPL2,154
_total_solve_elapsed_time,3360.786101,AMPL2,154
_total_solve_system_time,147.796434,AMPL2,154
_total_solve_user_time,14423.996239,AMPL2,154
_total_solve_time,14571.792673,AMPL2,154
_ampl_elapsed_time,3694.005587,AMPL2,155
_ampl_system_time,57.183833,AMPL2,155
_ampl_user_time,3633.721225,AMPL2,155
_ampl_time,3690.905071,AMPL2,155
_solve_elapsed_time,12.494225,AMPL2,155
_solve_system_time,0.905744,AMPL2,155
_solve_user_time,26.313037,AMPL2,155
_solve_time,27.218781,AMPL2,155
_total_solve_elapsed_time,3373.280326,AMPL2,155
_total_solve_system_time,148.702178,AMPL2,155
_total_solve_user_time,14450.309276,AMPL2,155
_total_solve_time,14599.011454,AMPL2,155
_ampl_elapsed_time,3717.029008,AMPL2,156
_ampl_system_time,57.523494,AMPL2,156
_ampl_user_time,3656.386742,AMPL2,156
_ampl_time,3713.91025,AMPL2,156
_solve_elapsed_time,14.391107,AMPL2,156
_solve_system_time,0.864363,AMPL2,156
_solve_user_time,43.652087,AMPL2,156
_solve_time,44.51645,AMPL2,156
_total_solve_elapsed_time,3387.671433,AMPL2,156
_total_solve_system_time,149.566541,AMPL2,156
_total_solve_user_time,14493.961363,AMPL2,156
_total_solve_time,14643.527904,AMPL2,156
_ampl_elapsed_time,3740.04149,AMPL2,157
_ampl_system_time,57.871217,AMPL2,157
_ampl_user_time,3679.037621,AMPL2,157
_ampl_time,3736.908853,AMPL2,157
_solve_elapsed_time,14.071296,AMPL2,157
_solve_system_time,0.921148,AMPL2,157
_solve_user_time,37.592273,AMPL2,157
_solve_time,38.513421,AMPL2,157
_total_solve_elapsed_time,3401.742729,AMPL2,157
_total_solve_system_time,150.487689,AMPL2,157
_total_solve_user_time,14531.553636,AMPL2,157
_total_solve_time,14682.041325,AMPL2,157
_ampl_elapsed_time,3763.077266,AMPL2,158
_ampl_system_time,58.204944,AMPL2,158
_ampl_user_time,3701.724979,AMPL2,158
_ampl_time,3759.929938,AMPL2,158
_solve_elapsed_time,11.839859,AMPL2,158
_solve_system_time,0.883284,AMPL2,158
_solve_user_time,23.663965,AMPL2,158
_solve_time,24.547249,AMPL2,158
_total_solve_elapsed_time,3413.582588,AMPL2,158
_total_solve_system_time,151.370973,AMPL2,158
_total_solve_user_time,14555.217601,AMPL2,158
_total_solve_time,14706.588574,AMPL2,158
_ampl_elapsed_time,3786.05998,AMPL2,159
_ampl_system_time,58.545611,AMPL2,159
_ampl_user_time,3724.352951,AMPL2,159
_ampl_time,3782.898572,AMPL2,159
_solve_elapsed_time,13.114524,AMPL2,159
_solve_system_time,0.892743,AMPL2,159
_solve_user_time,31.040112,AMPL2,159
_solve_time,31.932855,AMPL2,159
_total_solve_elapsed_time,3426.697112,AMPL2,159
_total_solve_system_time,152.263716,AMPL2,159
_total_solve_user_time,14586.257713,AMPL2,159
_total_solve_time,14738.521429,AMPL2,159
_ampl_elapsed_time,3809.077783,AMPL2,160
_ampl_system_time,58.885307,AMPL2,160
_ampl_user_time,3747.015682,AMPL2,160
_ampl_time,3805.901004,AMPL2,160
_solve_elapsed_time,11.560405,AMPL2,160
_solve_system_time,0.935142,AMPL2,160
_solve_user_time,23.28179,AMPL2,160
_solve_time,24.216932,AMPL2,160
_total_solve_elapsed_time,3438.257517,AMPL2,160
_total_solve_system_time,153.198858,AMPL2,160
_total_solve_user_time,14609.539503,AMPL2,160
_total_solve_time,14762.738361,AMPL2,160
_ampl_elapsed_time,3832.093287,AMPL2,161
_ampl_system_time,59.247974,AMPL2,161
_ampl_user_time,3769.655043,AMPL2,161
_ampl_time,3828.903017,AMPL2,161
_solve_elapsed_time,12.79153,AMPL2,161
_solve_system_time,0.950353,AMPL2,161
_solve_user_time,32.120893,AMPL2,161
_solve_time,33.071246,AMPL2,161
_total_solve_elapsed_time,3451.049047,AMPL2,161
_total_solve_system_time,154.149211,AMPL2,161
_total_solve_user_time,14641.660396,AMPL2,161
_total_solve_time,14795.809607,AMPL2,161
_ampl_elapsed_time,3855.097646,AMPL2,162
_ampl_system_time,59.589653,AMPL2,162
_ampl_user_time,3792.30366,AMPL2,162
_ampl_time,3851.89333,AMPL2,162
_solve_elapsed_time,11.936734,AMPL2,162
_solve_system_time,0.973633,AMPL2,162
_solve_user_time,24.783675,AMPL2,162
_solve_time,25.757308,AMPL2,162
_total_solve_elapsed_time,3462.985781,AMPL2,162
_total_solve_system_time,155.122844,AMPL2,162
_total_solve_user_time,14666.444071,AMPL2,162
_total_solve_time,14821.566915,AMPL2,162
_ampl_elapsed_time,3878.154979,AMPL2,163
_ampl_system_time,59.925371,AMPL2,163
_ampl_user_time,3815.009537,AMPL2,163
_ampl_time,3874.934921,AMPL2,163
_solve_elapsed_time,12.069533,AMPL2,163
_solve_system_time,0.939563,AMPL2,163
_solve_user_time,25.986016,AMPL2,163
_solve_time,26.925579,AMPL2,163
_total_solve_elapsed_time,3475.055314,AMPL2,163
_total_solve_system_time,156.062407,AMPL2,163
_total_solve_user_time,14692.430087,AMPL2,163
_total_solve_time,14848.492494,AMPL2,163
_ampl_elapsed_time,3901.152118,AMPL2,164
_ampl_system_time,60.284036,AMPL2,164
_ampl_user_time,3837.634408,AMPL2,164
_ampl_time,3897.918459,AMPL2,164
_solve_elapsed_time,14.787437,AMPL2,164
_solve_system_time,0.90364,AMPL2,164
_solve_user_time,47.994633,AMPL2,164
_solve_time,48.898273,AMPL2,164
_total_solve_elapsed_time,3489.842751,AMPL2,164
_total_solve_system_time,156.966047,AMPL2,164
_total_solve_user_time,14740.42472,AMPL2,164
_total_solve_time,14897.390767,AMPL2,164
_ampl_elapsed_time,3924.129115,AMPL2,165
_ampl_system_time,60.653696,AMPL2,165
_ampl_user_time,3860.22757,AMPL2,165
_ampl_time,3920.881275,AMPL2,165
_solve_elapsed_time,11.437565,AMPL2,165
_solve_system_time,0.891278,AMPL2,165
_solve_user_time,24.140913,AMPL2,165
_solve_time,25.032191,AMPL2,165
_total_solve_elapsed_time,3501.280316,AMPL2,165
_total_solve_system_time,157.857325,AMPL2,165
_total_solve_user_time,14764.565633,AMPL2,165
_total_solve_time,14922.422958,AMPL2,165
_ampl_elapsed_time,3947.106521,AMPL2,166
_ampl_system_time,60.995387,AMPL2,166
_ampl_user_time,3882.848134,AMPL2,166
_ampl_time,3943.843532,AMPL2,166
_solve_elapsed_time,10.897695,AMPL2,166
_solve_system_time,0.895915,AMPL2,166
_solve_user_time,19.287901,AMPL2,166
_solve_time,20.183816,AMPL2,166
_total_solve_elapsed_time,3512.178011,AMPL2,166
_total_solve_system_time,158.75324,AMPL2,166
_total_solve_user_time,14783.853534,AMPL2,166
_total_solve_time,14942.606774,AMPL2,166
_ampl_elapsed_time,3970.100526,AMPL2,167
_ampl_system_time,61.325111,AMPL2,167
_ampl_user_time,3905.498131,AMPL2,167
_ampl_time,3966.823254,AMPL2,167
_solve_elapsed_time,10.57469,AMPL2,167
_solve_system_time,0.844655,AMPL2,167
_solve_user_time,19.298678,AMPL2,167
_solve_time,20.143333,AMPL2,167
_total_solve_elapsed_time,3522.752701,AMPL2,167
_total_solve_system_time,159.597895,AMPL2,167
_total_solve_user_time,14803.152212,AMPL2,167
_total_solve_time,14962.750107,AMPL2,167
_ampl_elapsed_time,3993.090973,AMPL2,168
_ampl_system_time,61.671811,AMPL2,168
_ampl_user_time,3928.12751,AMPL2,168
_ampl_time,3989.799331,AMPL2,168
_solve_elapsed_time,11.948069,AMPL2,168
_solve_system_time,0.93664,AMPL2,168
_solve_user_time,27.624092,AMPL2,168
_solve_time,28.560732,AMPL2,168
_total_solve_elapsed_time,3534.70077,AMPL2,168
_total_solve_system_time,160.534535,AMPL2,168
_total_solve_user_time,14830.776304,AMPL2,168
_total_solve_time,14991.310839,AMPL2,168
_ampl_elapsed_time,4016.07984,AMPL2,169
_ampl_system_time,61.994509,AMPL2,169
_ampl_user_time,3950.77946,AMPL2,169
_ampl_time,4012.774954,AMPL2,169
_solve_elapsed_time,11.527585,AMPL2,169
_solve_system_time,0.873795,AMPL2,169
_solve_user_time,23.815808,AMPL2,169
_solve_time,24.689603,AMPL2,169
_total_solve_elapsed_time,3546.228355,AMPL2,169
_total_solve_system_time,161.40833,AMPL2,169
_total_solve_user_time,14854.592112,AMPL2,169
_total_solve_time,15016.000442,AMPL2,169
_ampl_elapsed_time,4039.099917,AMPL2,170
_ampl_system_time,62.349175,AMPL2,170
_ampl_user_time,3973.43112,AMPL2,170
_ampl_time,4035.780308,AMPL2,170
_solve_elapsed_time,13.61946,AMPL2,170
_solve_system_time,0.858531,AMPL2,170
_solve_user_time,39.644265,AMPL2,170
_solve_time,40.502796,AMPL2,170
_total_solve_elapsed_time,3559.847815,AMPL2,170
_total_solve_system_time,162.266861,AMPL2,170
_total_solve_user_time,14894.236377,AMPL2,170
_total_solve_time,15056.503238,AMPL2,170
_ampl_elapsed_time,4062.106471,AMPL2,171
_ampl_system_time,62.702849,AMPL2,171
_ampl_user_time,3996.069377,AMPL2,171
_ampl_time,4058.772226,AMPL2,171
_solve_elapsed_time,12.742992,AMPL2,171
_solve_system_time,0.962477,AMPL2,171
_solve_user_time,31.741317,AMPL2,171
_solve_time,32.703794,AMPL2,171
_total_solve_elapsed_time,3572.590807,AMPL2,171
_total_solve_system_time,163.229338,AMPL2,171
_total_solve_user_time,14925.977694,AMPL2,171
_total_solve_time,15089.207032,AMPL2,171
_ampl_elapsed_time,4085.091903,AMPL2,172
_ampl_system_time,63.027575,AMPL2,172
_ampl_user_time,4018.716084,AMPL2,172
_ampl_time,4081.743676,AMPL2,172
_solve_elapsed_time,12.385112,AMPL2,172
_solve_system_time,0.918534,AMPL2,172
_solve_user_time,27.98888,AMPL2,172
_solve_time,28.907414,AMPL2,172
_total_solve_elapsed_time,3584.975919,AMPL2,172
_total_solve_system_time,164.147872,AMPL2,172
_total_solve_user_time,14953.966574,AMPL2,172
_total_solve_time,15118.114446,AMPL2,172
_ampl_elapsed_time,4108.051197,AMPL2,173
_ampl_system_time,63.390265,AMPL2,173
_ampl_user_time,4041.298808,AMPL2,173
_ampl_time,4104.689085,AMPL2,173
_solve_elapsed_time,14.158976,AMPL2,173
_solve_system_time,0.93696,AMPL2,173
_solve_user_time,40.723868,AMPL2,173
_solve_time,41.660828,AMPL2,173
_total_solve_elapsed_time,3599.134895,AMPL2,173
_total_solve_system_time,165.084832,AMPL2,173
_total_solve_user_time,14994.690442,AMPL2,173
_total_solve_time,15159.775274,AMPL2,173
_ampl_elapsed_time,4131.03335,AMPL2,174
_ampl_system_time,63.718976,AMPL2,174
_ampl_user_time,4063.938033,AMPL2,174
_ampl_time,4127.657009,AMPL2,174
_solve_elapsed_time,11.738749,AMPL2,174
_solve_system_time,0.910337,AMPL2,174
_solve_user_time,25.656719,AMPL2,174
_solve_time,26.567056,AMPL2,174
_total_solve_elapsed_time,3610.873644,AMPL2,174
_total_solve_system_time,165.995169,AMPL2,174
_total_solve_user_time,15020.347161,AMPL2,174
_total_solve_time,15186.34233,AMPL2,174
_ampl_elapsed_time,4154.026031,AMPL2,175
_ampl_system_time,64.041677,AMPL2,175
_ampl_user_time,4086.594002,AMPL2,175
_ampl_time,4150.635694,AMPL2,175
_solve_elapsed_time,11.38813,AMPL2,175
_solve_system_time,0.941583,AMPL2,175
_solve_user_time,22.346945,AMPL2,175
_solve_time,23.288528,AMPL2,175
_total_solve_elapsed_time,3622.261774,AMPL2,175
_total_solve_system_time,166.936752,AMPL2,175
_total_solve_user_time,15042.694106,AMPL2,175
_total_solve_time,15209.630858,AMPL2,175
_ampl_elapsed_time,4177.007446,AMPL2,176
_ampl_system_time,64.394359,AMPL2,176
_ampl_user_time,4109.208617,AMPL2,176
_ampl_time,4173.602985,AMPL2,176
_solve_elapsed_time,11.772923,AMPL2,176
_solve_system_time,0.84834,AMPL2,176
_solve_user_time,23.054437,AMPL2,176
_solve_time,23.902777,AMPL2,176
_total_solve_elapsed_time,3634.034697,AMPL2,176
_total_solve_system_time,167.785092,AMPL2,176
_total_solve_user_time,15065.748543,AMPL2,176
_total_solve_time,15233.533635,AMPL2,176
_ampl_elapsed_time,4200.083932,AMPL2,177
_ampl_system_time,64.72307,AMPL2,177
_ampl_user_time,4131.942643,AMPL2,177
_ampl_time,4196.665728,AMPL2,177
_solve_elapsed_time,11.5465,AMPL2,177
_solve_system_time,0.856176,AMPL2,177
_solve_user_time,24.221554,AMPL2,177
_solve_time,25.07773,AMPL2,177
_total_solve_elapsed_time,3645.581197,AMPL2,177
_total_solve_system_time,168.641268,AMPL2,177
_total_solve_user_time,15089.970097,AMPL2,177
_total_solve_time,15258.611365,AMPL2,177
_ampl_elapsed_time,4223.102227,AMPL2,178
_ampl_system_time,65.079744,AMPL2,178
_ampl_user_time,4154.589938,AMPL2,178
_ampl_time,4219.6697,AMPL2,178
_solve_elapsed_time,11.079898,AMPL2,178
_solve_system_time,0.904708,AMPL2,178
_solve_user_time,21.034193,AMPL2,178
_solve_time,21.938901,AMPL2,178
_total_solve_elapsed_time,3656.661095,AMPL2,178
_total_solve_system_time,169.545976,AMPL2,178
_total_solve_user_time,15111.00429,AMPL2,178
_total_solve_time,15280.550266,AMPL2,178
_ampl_elapsed_time,4246.070373,AMPL2,179
_ampl_system_time,65.440417,AMPL2,179
_ampl_user_time,4177.183399,AMPL2,179
_ampl_time,4242.623827,AMPL2,179
_solve_elapsed_time,11.06359,AMPL2,179
_solve_system_time,0.909763,AMPL2,179
_solve_user_time,20.658576,AMPL2,179
_solve_time,21.568339,AMPL2,179
_total_solve_elapsed_time,3667.724685,AMPL2,179
_total_solve_system_time,170.455739,AMPL2,179
_total_solve_user_time,15131.662866,AMPL2,179
_total_solve_time,15302.118605,AMPL2,179
_ampl_elapsed_time,4269.045954,AMPL2,180
_ampl_system_time,65.771125,AMPL2,180
_ampl_user_time,4199.814455,AMPL2,180
_ampl_time,4265.585595,AMPL2,180
_solve_elapsed_time,11.222837,AMPL2,180
_solve_system_time,0.931448,AMPL2,180
_solve_user_time,21.977954,AMPL2,180
_solve_time,22.909402,AMPL2,180
_total_solve_elapsed_time,3678.947522,AMPL2,180
_total_solve_system_time,171.387187,AMPL2,180
_total_solve_user_time,15153.64082,AMPL2,180
_total_solve_time,15325.028007,AMPL2,180
_ampl_elapsed_time,4292.096359,AMPL2,181
_ampl_system_time,66.091824,AMPL2,181
_ampl_user_time,4222.530269,AMPL2,181
_ampl_time,4288.62211,AMPL2,181
_solve_elapsed_time,11.74039,AMPL2,181
_solve_system_time,0.932637,AMPL2,181
_solve_user_time,24.03764,AMPL2,181
_solve_time,24.970277,AMPL2,181
_total_solve_elapsed_time,3690.687912,AMPL2,181
_total_solve_system_time,172.319824,AMPL2,181
_total_solve_user_time,15177.67846,AMPL2,181
_total_solve_time,15349.998284,AMPL2,181
_ampl_elapsed_time,4315.286797,AMPL2,182
_ampl_system_time,66.438519,AMPL2,182
_ampl_user_time,4245.360197,AMPL2,182
_ampl_time,4311.798729,AMPL2,182
_solve_elapsed_time,11.337725,AMPL2,182
_solve_system_time,0.842948,AMPL2,182
_solve_user_time,20.387284,AMPL2,182
_solve_time,21.230232,AMPL2,182
_total_solve_elapsed_time,3702.025637,AMPL2,182
_total_solve_system_time,173.162772,AMPL2,182
_total_solve_user_time,15198.065744,AMPL2,182
_total_solve_time,15371.228516,AMPL2,182
_ampl_elapsed_time,4338.465953,AMPL2,183
_ampl_system_time,66.762295,AMPL2,183
_ampl_user_time,4268.053087,AMPL2,183
_ampl_time,4334.815395,AMPL2,183
_solve_elapsed_time,11.470205,AMPL2,183
_solve_system_time,1.029257,AMPL2,183
_solve_user_time,21.661197,AMPL2,183
_solve_time,22.690454,AMPL2,183
_total_solve_elapsed_time,3713.495842,AMPL2,183
_total_solve_system_time,174.192029,AMPL2,183
_total_solve_user_time,15219.726941,AMPL2,183
_total_solve_time,15393.91897,AMPL2,183
_ampl_elapsed_time,4361.490441,AMPL2,184
_ampl_system_time,67.126962,AMPL2,184
_ampl_user_time,4290.699395,AMPL2,184
_ampl_time,4357.826369,AMPL2,184
_solve_elapsed_time,11.002121,AMPL2,184
_solve_system_time,0.847793,AMPL2,184
_solve_user_time,20.29147,AMPL2,184
_solve_time,21.139263,AMPL2,184
_total_solve_elapsed_time,3724.497963,AMPL2,184
_total_solve_system_time,175.039822,AMPL2,184
_total_solve_user_time,15240.018411,AMPL2,184
_total_solve_time,15415.058233,AMPL2,184
_ampl_elapsed_time,4384.479379,AMPL2,185
_ampl_system_time,67.458666,AMPL2,185
_ampl_user_time,4313.341188,AMPL2,185
_ampl_time,4380.799866,AMPL2,185
_solve_elapsed_time,11.182526,AMPL2,185
_solve_system_time,0.930439,AMPL2,185
_solve_user_time,20.406127,AMPL2,185
_solve_time,21.336566,AMPL2,185
_total_solve_elapsed_time,3735.680489,AMPL2,185
_total_solve_system_time,175.970261,AMPL2,185
_total_solve_user_time,15260.424538,AMPL2,185
_total_solve_time,15436.394799,AMPL2,185
_ampl_elapsed_time,4407.451764,AMPL2,186
_ampl_system_time,67.805344,AMPL2,186
_ampl_user_time,4335.952215,AMPL2,186
_ampl_time,4403.757576,AMPL2,186
_solve_elapsed_time,10.802235,AMPL2,186
_solve_system_time,0.997937,AMPL2,186
_solve_user_time,19.290658,AMPL2,186
_solve_time,20.288595,AMPL2,186
_total_solve_elapsed_time,3746.482724,AMPL2,186
_total_solve_system_time,176.968198,AMPL2,186
_total_solve_user_time,15279.715196,AMPL2,186
_total_solve_time,15456.683394,AMPL2,186
_ampl_elapsed_time,4430.444486,AMPL2,187
_ampl_system_time,68.167013,AMPL2,187
_ampl_user_time,4358.570369,AMPL2,187
_ampl_time,4426.737382,AMPL2,187
_solve_elapsed_time,11.246773,AMPL2,187
_solve_system_time,0.858949,AMPL2,187
_solve_user_time,20.614946,AMPL2,187
_solve_time,21.473895,AMPL2,187
_total_solve_elapsed_time,3757.729497,AMPL2,187
_total_solve_system_time,177.827147,AMPL2,187
_total_solve_user_time,15300.330142,AMPL2,187
_total_solve_time,15478.157289,AMPL2,187
_ampl_elapsed_time,4453.406623,AMPL2,188
_ampl_system_time,68.511694,AMPL2,188
_ampl_user_time,4381.1726,AMPL2,188
_ampl_time,4449.684306,AMPL2,188
_solve_elapsed_time,11.431505,AMPL2,188
_solve_system_time,0.885749,AMPL2,188
_solve_user_time,24.65702,AMPL2,188
_solve_time,25.542769,AMPL2,188
_total_solve_elapsed_time,3769.161002,AMPL2,188
_total_solve_system_time,178.712896,AMPL2,188
_total_solve_user_time,15324.987162,AMPL2,188
_total_solve_time,15503.700058,AMPL2,188
_ampl_elapsed_time,4476.408097,AMPL2,189
_ampl_system_time,68.841403,AMPL2,189
_ampl_user_time,4403.8306,AMPL2,189
_ampl_time,4472.672014,AMPL2,189
_solve_elapsed_time,10.887155,AMPL2,189
_solve_system_time,0.9756,AMPL2,189
_solve_user_time,21.541505,AMPL2,189
_solve_time,22.517105,AMPL2,189
_total_solve_elapsed_time,3780.048157,AMPL2,189
_total_solve_system_time,179.688496,AMPL2,189
_total_solve_user_time,15346.528667,AMPL2,189
_total_solve_time,15526.217163,AMPL2,189
_ampl_elapsed_time,4499.405366,AMPL2,190
_ampl_system_time,69.165141,AMPL2,190
_ampl_user_time,4426.489098,AMPL2,190
_ampl_time,4495.654257,AMPL2,190
_solve_elapsed_time,12.175896,AMPL2,190
_solve_system_time,0.912809,AMPL2,190
_solve_user_time,29.546987,AMPL2,190
_solve_time,30.459796,AMPL2,190
_total_solve_elapsed_time,3792.224053,AMPL2,190
_total_solve_system_time,180.601305,AMPL2,190
_total_solve_user_time,15376.075654,AMPL2,190
_total_solve_time,15556.676959,AMPL2,190
_ampl_elapsed_time,4522.385157,AMPL2,191
_ampl_system_time,69.479892,AMPL2,191
_ampl_user_time,4449.141008,AMPL2,191
_ampl_time,4518.620919,AMPL2,191
_solve_elapsed_time,10.983277,AMPL2,191
_solve_system_time,0.933956,AMPL2,191
_solve_user_time,21.553135,AMPL2,191
_solve_time,22.487091,AMPL2,191
_total_solve_elapsed_time,3803.20733,AMPL2,191
_total_solve_system_time,181.535261,AMPL2,191
_total_solve_user_time,15397.628789,AMPL2,191
_total_solve_time,15579.16405,AMPL2,191
_ampl_elapsed_time,4545.43721,AMPL2,192
_ampl_system_time,69.832588,AMPL2,192
_ampl_user_time,4471.826443,AMPL2,192
_ampl_time,4541.65904,AMPL2,192
_solve_elapsed_time,10.864128,AMPL2,192
_solve_system_time,1.094989,AMPL2,192
_solve_user_time,20.849934,AMPL2,192
_solve_time,21.944923,AMPL2,192
_total_solve_elapsed_time,3814.071458,AMPL2,192
_total_solve_system_time,182.63025,AMPL2,192
_total_solve_user_time,15418.478723,AMPL2,192
_total_solve_time,15601.108973,AMPL2,192
_ampl_elapsed_time,4568.419263,AMPL2,193
_ampl_system_time,70.160311,AMPL2,193
_ampl_user_time,4494.466232,AMPL2,193
_ampl_time,4564.626555,AMPL2,193
_solve_elapsed_time,10.732993,AMPL2,193
_solve_system_time,0.920216,AMPL2,193
_solve_user_time,20.503126,AMPL2,193
_solve_time,21.423342,AMPL2,193
_total_solve_elapsed_time,3824.804451,AMPL2,193
_total_solve_system_time,183.550466,AMPL2,193
_total_solve_user_time,15438.981849,AMPL2,193
_total_solve_time,15622.532315,AMPL2,193
_ampl_elapsed_time,4591.395865,AMPL2,194
_ampl_system_time,70.49302,AMPL2,194
_ampl_user_time,4517.096418,AMPL2,194
_ampl_time,4587.589452,AMPL2,194
_solve_elapsed_time,10.878337,AMPL2,194
_solve_system_time,0.887379,AMPL2,194
_solve_user_time,19.801856,AMPL2,194
_solve_time,20.689235,AMPL2,194
_total_solve_elapsed_time,3835.682788,AMPL2,194
_total_solve_system_time,184.437845,AMPL2,194
_total_solve_user_time,15458.783705,AMPL2,194
_total_solve_time,15643.22155,AMPL2,194
_ampl_elapsed_time,4614.406554,AMPL2,195
_ampl_system_time,70.826718,AMPL2,195
_ampl_user_time,4539.758981,AMPL2,195
_ampl_time,4610.585716,AMPL2,195
_solve_elapsed_time,10.909063,AMPL2,195
_solve_system_time,0.947531,AMPL2,195
_solve_user_time,20.80814,AMPL2,195
_solve_time,21.755671,AMPL2,195
_total_solve_elapsed_time,3846.591851,AMPL2,195
_total_solve_system_time,185.385376,AMPL2,195
_total_solve_user_time,15479.591845,AMPL2,195
_total_solve_time,15664.977221,AMPL2,195
_ampl_elapsed_time,4637.413535,AMPL2,196
_ampl_system_time,71.178374,AMPL2,196
_ampl_user_time,4562.401636,AMPL2,196
_ampl_time,4633.58001,AMPL2,196
_solve_elapsed_time,9.670602,AMPL2,196
_solve_system_time,1.121747,AMPL2,196
_solve_user_time,14.175898,AMPL2,196
_solve_time,15.297645,AMPL2,196
_total_solve_elapsed_time,3856.262453,AMPL2,196
_total_solve_system_time,186.507123,AMPL2,196
_total_solve_user_time,15493.767743,AMPL2,196
_total_solve_time,15680.274866,AMPL2,196
_ampl_elapsed_time,4660.413208,AMPL2,197
_ampl_system_time,71.528072,AMPL2,197
_ampl_user_time,4585.03644,AMPL2,197
_ampl_time,4656.564528,AMPL2,197
_solve_elapsed_time,119.774337,AMPL2,197
